1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1.89195,-0.90460,-1.03158,0.28826,-0.88266,-0.25154,-1.13001,0.91848,-0.73657,-0.30111,1.04699,0.38183,2.41465,-0.44617,0.68549,1.02708,-0.68447,-0.42829,-1.21460,-0.19601
-0.26535,-0.24086,-0.02221,-0.20365,-0.47753,-1.13412,1.76559,0.91848,0.33715,-0.30111,0.14050,-1.26399,-0.75164,-0.44617,1.96919,-0.70493,-0.68447,-0.42829,0.82332,-0.19601
-1.34400,-0.73867,-1.03158,0.28826,-0.40770,-0.25154,-0.40611,0.91848,-0.73657,-0.30111,-0.76598,-0.44108,-0.48778,-0.44617,-0.59820,1.02708,-0.68447,-0.42829,0.82332,-0.19601
-1.34400,-0.73867,-0.02221,-1.18748,-0.91101,-0.25154,-0.40611,0.91848,2.48458,-0.30111,-0.76598,-1.26399,0.39174,-0.44617,-0.59820,-0.70493,0.53345,-0.42829,0.82332,-0.19601
-0.26535,-0.73867,-0.02221,2.25591,-0.93299,-0.25154,-0.40611,0.91848,-0.73657,-0.30111,-0.76598,1.20474,-0.48778,-0.44617,-0.59820,-0.70493,-0.68447,-0.42829,0.82332,-0.19601
-0.26535,-0.73867,-1.03158,0.78017,-0.50021,-0.25154,1.04169,0.91848,-0.73657,-0.30111,-0.76598,1.20474,-0.13597,-0.44617,-0.59820,1.02708,1.75137,-0.42829,-1.21460,-0.19601
-1.34400,-0.73867,-1.03158,0.28826,0.08072,-0.25154,-0.40611,0.02415,0.33715,4.19306,-0.76598,-1.26399,-0.57574,-0.44617,-0.59820,1.02708,-0.68447,-0.42829,0.82332,-0.19601
-0.26535,2.24819,-0.02221,0.28826,1.84869,-1.13412,0.31779,-1.76451,0.33715,-0.30111,-0.76598,1.20474,-1.01550,-0.44617,-0.59820,-0.70493,-0.68447,-0.42829,0.82332,-0.19601
-1.34400,1.25257,0.98717,-0.69556,1.28158,-0.25154,-0.40611,0.91848,-0.73657,-0.30111,0.14050,-0.44108,-0.57574,3.38365,-0.59820,-0.70493,-0.68447,-0.42829,-1.21460,-0.19601
0.81330,-0.48976,-0.02221,-0.20365,-0.19964,-0.25154,1.76559,-0.87018,-0.73657,-0.30111,0.14050,-0.44108,-0.75164,1.46874,-0.59820,1.02708,0.53345,-0.42829,0.82332,-0.19601
0.81330,-0.24086,-0.02221,-0.20365,-0.45626,-0.25154,-0.40611,0.91848,-0.73657,-0.30111,1.04699,0.38183,1.00741,1.46874,0.68549,1.02708,-0.68447,-0.42829,0.82332,-0.19601
0.81330,3.24381,-0.02221,-1.18748,2.43600,2.39621,0.31779,-0.87018,0.33715,-0.30111,1.04699,-1.26399,-1.27936,-0.44617,-0.59820,-0.70493,-0.68447,-0.42829,-1.21460,-0.19601
0.81330,-0.73867,-1.03158,-1.18748,-0.71997,-1.13412,-1.13001,0.91848,0.33715,-0.30111,-0.76598,-1.26399,0.21584,-0.44617,-0.59820,1.02708,-0.68447,-0.42829,-1.21460,-0.19601
0.81330,0.50586,0.98717,0.78017,1.89335,1.51363,-0.40611,-0.87018,-0.73657,-0.30111,-0.76598,1.20474,-0.75164,-0.44617,-0.59820,1.02708,-0.68447,-0.42829,0.82332,-0.19601
-0.26535,-0.73867,-0.02221,-1.18748,-0.88797,0.63105,-0.40611,0.91848,-0.73657,-0.30111,0.14050,-1.26399,2.67850,-0.44617,-0.59820,-0.70493,0.53345,-0.42829,0.82332,-0.19601
-0.26535,-0.48976,-1.03158,-1.18748,-0.19255,-1.13412,0.31779,0.91848,-0.73657,1.94597,-0.76598,-1.26399,-0.04802,1.46874,-0.59820,2.75908,-0.68447,-0.42829,-1.21460,-0.19601
1.89195,-0.73867,-0.02221,-1.18748,-0.49277,-0.25154,-0.40611,-0.87018,0.33715,-0.30111,-0.76598,1.20474,0.74355,-0.44617,1.96919,-0.70493,0.53345,-0.42829,-1.21460,-0.19601
1.89195,-1.23648,-0.02221,0.28826,-0.90818,1.51363,1.76559,-0.87018,2.48458,-0.30111,-0.76598,-1.26399,-0.75164,-0.44617,-0.59820,-0.70493,2.96930,-0.42829,0.82332,5.10167
-0.26535,1.25257,-0.02221,-1.18748,0.54008,-0.25154,1.76559,0.91848,0.33715,-0.30111,-1.67246,0.38183,-0.48778,-0.44617,-0.59820,-0.70493,1.75137,-0.42829,-1.21460,-0.19601
-1.34400,0.50586,-0.02221,-1.18748,0.05130,-0.25154,-0.40611,0.02415,-0.73657,-0.30111,-0.76598,1.20474,-0.75164,-0.44617,-0.59820,-0.70493,1.75137,-0.42829,0.82332,-0.19601
-1.34400,-0.24086,-0.02221,-0.20365,-0.28684,-0.25154,-0.40611,-0.87018,-0.73657,-0.30111,-0.76598,1.20474,-1.19140,-0.44617,-0.59820,-0.70493,-0.68447,-0.42829,0.82332,-0.19601
0.81330,0.00805,-1.03158,-0.20365,-0.34851,-0.25154,1.76559,0.91848,0.33715,-0.30111,1.04699,-0.44108,-1.10345,-0.44617,-0.59820,-0.70493,-0.68447,-0.42829,-1.21460,-0.19601
-0.26535,2.24819,3.00591,1.27209,0.10447,2.39621,0.31779,0.91848,-0.73657,-0.30111,-0.76598,1.20474,-0.48778,-0.44617,-0.59820,-0.70493,-0.68447,-0.42829,0.82332,-0.19601
-1.34400,-1.23648,-1.03158,0.28826,-0.85465,-0.25154,-1.13001,-1.76451,0.33715,-0.30111,1.04699,0.38183,0.30379,-0.44617,-0.59820,1.02708,-0.68447,-0.42829,-1.21460,-0.19601
0.81330,-0.73867,-1.03158,0.28826,-0.91775,2.39621,0.31779,0.91848,0.33715,-0.30111,0.14050,1.20474,1.35922,-0.44617,-0.59820,1.02708,-0.68447,-0.42829,-1.21460,-0.19601
-1.34400,1.25257,-1.03158,-0.20365,0.74424,-0.25154,-0.40611,0.02415,-0.73657,1.94597,-0.76598,-0.44108,-0.66369,-0.44617,-0.59820,1.02708,-0.68447,-0.42829,0.82332,-0.19601
0.81330,-0.24086,-1.03158,-1.18748,-0.59875,1.51363,-1.13001,0.91848,-0.73657,-0.30111,1.04699,1.20474,0.91945,-0.44617,-0.59820,1.02708,-0.68447,-0.42829,0.82332,-0.19601
0.81330,-1.23648,-0.02221,-1.18748,-0.68239,2.39621,-1.13001,-0.87018,-0.73657,-0.30111,1.04699,0.38183,0.56765,1.46874,0.68549,-0.70493,-0.68447,2.33487,-1.21460,-0.19601
0.81330,-0.90460,-0.02221,-1.18748,-0.47753,-0.25154,-0.40611,-1.76451,-0.73657,-0.30111,1.04699,-0.44108,0.21584,-0.44617,-0.59820,-0.70493,-0.68447,-0.42829,-1.21460,5.10167
1.89195,1.25257,-0.02221,-1.18748,0.91331,-0.25154,-0.40611,0.91848,-0.73657,-0.30111,-1.67246,1.20474,-1.01550,-0.44617,-0.59820,-0.70493,-0.68447,-0.42829,0.82332,-0.19601
-0.26535,0.25695,-1.03158,0.78017,1.59030,1.51363,-1.13001,-0.87018,0.33715,-0.30111,1.04699,0.38183,-0.57574,-0.44617,1.96919,-0.70493,-0.68447,-0.42829,0.82332,-0.19601
-0.26535,0.25695,0.98717,1.27209,1.30993,2.39621,0.31779,0.91848,-0.73657,-0.30111,1.04699,1.20474,0.03993,-0.44617,1.96919,-0.70493,1.75137,-0.42829,-1.21460,-0.19601
-1.34400,-0.73867,-0.02221,-0.20365,-0.70508,-0.25154,-0.40611,-0.87018,0.33715,-0.30111,1.04699,1.20474,-1.36731,-0.44617,1.96919,-0.70493,-0.68447,-0.42829,0.82332,-0.19601
-1.34400,-0.98757,-1.03158,2.25591,-0.70295,2.39621,-1.13001,0.02415,-0.73657,1.94597,1.04699,-1.26399,1.09536,-0.44617,-0.59820,1.02708,-0.68447,2.33487,0.82332,5.10167
-1.34400,-0.73867,3.00591,3.23974,-1.03932,-0.25154,-1.13001,0.91848,2.48458,-0.30111,-1.67246,1.20474,0.83150,1.46874,-0.59820,-0.70493,0.53345,-0.42829,0.82332,-0.19601
-0.26535,0.25695,-0.02221,0.28826,0.08533,2.39621,0.31779,-0.87018,-0.73657,-0.30111,0.14050,1.20474,0.21584,1.46874,-0.59820,1.02708,-0.68447,-0.42829,-1.21460,-0.19601
0.81330,-1.23648,-1.03158,-1.18748,-0.48674,-1.13412,-0.40611,-1.76451,-0.73657,-0.30111,-0.76598,-1.26399,-0.13597,-0.44617,-0.59820,1.02708,0.53345,2.33487,0.82332,-0.19601
0.81330,0.25695,-1.03158,-1.18748,-0.14151,2.39621,-1.13001,0.02415,-0.73657,-0.30111,1.04699,-1.26399,0.03993,-0.44617,-0.59820,-0.70493,-0.68447,2.33487,-1.21460,-0.19601
0.81330,-0.24086,-1.03158,0.28826,-0.78554,-0.25154,1.76559,0.91848,0.33715,-0.30111,-1.67246,-0.44108,-0.48778,-0.44617,-0.59820,1.02708,-0.68447,-0.42829,0.82332,-0.19601
0.81330,-0.48976,-0.02221,1.76400,-0.71217,0.63105,0.31779,0.91848,-0.73657,-0.30111,0.14050,-0.44108,0.03993,-0.44617,-0.59820,1.02708,-0.68447,-0.42829,-1.21460,-0.19601
-0.26535,-0.90460,-0.02221,0.28826,1.43080,-0.25154,1.04169,-0.87018,-0.73657,-0.30111,1.04699,0.38183,3.03031,1.46874,0.68549,-0.70493,1.75137,-0.42829,-1.21460,-0.19601
0.81330,1.25257,-0.02221,0.28826,-0.83729,0.63105,-1.13001,0.91848,-0.73657,-0.30111,1.04699,-0.44108,0.03993,-0.44617,-0.59820,-0.70493,-0.68447,-0.42829,0.82332,-0.19601
0.81330,-1.23648,-0.02221,-0.20365,-0.10394,0.63105,-0.40611,-1.76451,-0.73657,-0.30111,-0.76598,1.20474,-0.31188,-0.44617,-0.59820,-0.70493,-0.68447,-0.42829,-1.21460,-0.19601
-1.34400,-0.24086,-0.02221,-0.20365,-0.75860,-0.25154,1.04169,0.91848,0.33715,-0.30111,-0.76598,1.20474,-0.22393,-0.44617,-0.59820,-0.70493,-0.68447,-0.42829,0.82332,-0.19601
-0.26535,-0.82164,-0.02221,-0.20365,-0.60052,1.51363,1.76559,0.91848,0.33715,-0.30111,-1.67246,-1.26399,-1.36731,-0.44617,-0.59820,-0.70493,-0.68447,-0.42829,0.82332,-0.19601
0.81330,0.25695,-0.02221,-0.20365,0.24837,-0.25154,0.31779,-0.87018,0.33715,-0.30111,1.04699,-0.44108,-0.92755,-0.44617,1.96919,-0.70493,-0.68447,-0.42829,-1.21460,-0.19601
-0.26535,0.25695,-1.03158,1.27209,-0.47363,-0.25154,-1.13001,0.91848,1.41086,-0.30111,1.04699,-1.26399,-0.39983,-0.44617,-0.59820,1.02708,-0.68447,-0.42829,-1.21460,-0.19601
-1.34400,-0.48976,1.99654,0.28826,-0.82275,-0.25154,-1.13001,0.91848,-0.73657,-0.30111,0.14050,1.20474,-0.22393,-0.44617,1.96919,1.02708,-0.68447,2.33487,0.82332,-0.19601
0.81330,-0.73867,-0.02221,-0.20365,-0.88904,-0.25154,-0.40611,0.91848,0.33715,-0.30111,-1.67246,-1.26399,-0.83959,-0.44617,-0.59820,-0.70493,-0.68447,-0.42829,-1.21460,-0.19601
-0.26535,0.25695,0.98717,-0.20365,-0.42790,-0.25154,1.04169,0.02415,0.33715,-0.30111,-0.76598,-0.44108,-0.13597,-0.44617,-0.59820,-0.70493,1.75137,-0.42829,-1.21460,-0.19601
-0.26535,-1.07054,-0.02221,-1.18748,-0.65829,-0.25154,-0.40611,0.91848,-0.73657,1.94597,-0.76598,-1.26399,-0.22393,-0.44617,-0.59820,-0.70493,-0.68447,-0.42829,0.82332,5.10167
-1.34400,0.00805,0.98717,-0.69556,0.05059,-0.25154,1.76559,-0.87018,-0.73657,-0.30111,-1.67246,-0.44108,-0.83959,-0.44617,-0.59820,1.02708,-0.68447,-0.42829,0.82332,-0.19601
0.81330,0.75476,3.00591,0.78017,1.49353,-1.13412,1.04169,0.91848,0.33715,-0.30111,-1.67246,-1.26399,1.53512,1.46874,-0.59820,-0.70493,1.75137,-0.42829,-1.21460,-0.19601
-1.34400,-0.73867,-0.02221,-0.20365,-0.24608,-0.25154,-0.40611,-0.87018,1.41086,-0.30111,-1.67246,1.20474,0.56765,-0.44617,-0.59820,-0.70493,-0.68447,-0.42829,0.82332,-0.19601
-1.34400,-1.23648,-1.03158,-1.18748,-1.03967,0.63105,-1.13001,0.91848,-0.73657,-0.30111,1.04699,1.20474,1.44717,-0.44617,-0.59820,1.02708,-0.68447,-0.42829,0.82332,-0.19601
0.81330,-0.73867,-0.02221,-1.18748,-0.46370,-0.25154,0.31779,0.91848,-0.73657,-0.30111,-0.76598,1.20474,-0.39983,-0.44617,1.96919,1.02708,1.75137,2.33487,-1.21460,-0.19601
-1.34400,0.00805,-1.03158,0.28826,-0.95709,-0.25154,-1.13001,0.91848,-0.73657,-0.30111,1.04699,-1.26399,2.59055,-0.44617,-0.59820,1.02708,-0.68447,-0.42829,0.82332,-0.19601
0.81330,1.25257,0.98717,1.27209,2.23326,-0.25154,1.76559,-1.76451,1.41086,-0.30111,-1.67246,1.20474,-0.66369,-0.44617,-0.59820,1.02708,-0.68447,-0.42829,0.82332,-0.19601
-0.26535,1.25257,0.98717,1.27209,0.41957,-0.25154,-0.40611,-0.87018,1.41086,-0.30111,-0.76598,-1.26399,-0.48778,3.38365,-0.59820,1.02708,1.75137,-0.42829,-1.21460,-0.19601
-1.34400,0.00805,3.00591,0.28826,-0.57571,-1.13412,-0.40611,0.91848,-0.73657,-0.30111,-0.76598,-0.44108,0.39174,-0.44617,-0.59820,1.02708,0.53345,2.33487,0.82332,-0.19601
0.81330,0.25695,-1.03158,-0.20365,0.17926,1.51363,-0.40611,0.91848,-0.73657,-0.30111,1.04699,-1.26399,1.27126,-0.44617,-0.59820,-0.70493,-0.68447,-0.42829,-1.21460,-0.19601
-0.26535,-0.24086,-1.03158,0.28826,-0.84615,-0.25154,-1.13001,0.91848,-0.73657,-0.30111,1.04699,1.20474,0.03993,1.46874,-0.59820,-0.70493,-0.68447,2.33487,-1.21460,-0.19601
0.81330,-0.48976,-1.03158,-1.18748,-0.67743,-0.25154,-0.40611,0.91848,-0.73657,-0.30111,-0.76598,-0.44108,-0.39983,-0.44617,-0.59820,1.02708,-0.68447,-0.42829,0.82332,-0.19601
-0.26535,-0.98757,3.00591,0.78017,0.65846,-0.25154,-1.13001,-0.87018,0.33715,-0.30111,1.04699,0.38183,3.38212,1.46874,0.68549,-0.70493,1.75137,2.33487,-1.21460,-0.19601
-0.26535,-0.40679,-1.03158,0.28826,-0.74300,-0.25154,1.04169,-0.87018,-0.73657,-0.30111,0.14050,1.20474,2.85441,-0.44617,0.68549,2.75908,2.96930,-0.42829,-1.21460,-0.19601
-1.34400,-0.73867,-0.02221,-1.18748,-0.92058,2.39621,0.31779,0.91848,2.48458,-0.30111,-1.67246,-0.44108,-1.36731,-0.44617,-0.59820,-0.70493,-0.68447,-0.42829,0.82332,-0.19601
-0.26535,-0.24086,1.99654,-0.20365,-0.00966,-0.25154,-0.40611,-1.76451,0.33715,-0.30111,1.04699,1.20474,-0.22393,1.46874,-0.59820,1.02708,-0.68447,-0.42829,-1.21460,-0.19601
0.81330,0.25695,-0.02221,1.27209,0.46777,1.51363,-0.40611,-0.87018,-0.73657,-0.30111,0.14050,-0.44108,1.62307,-0.44617,-0.59820,2.75908,1.75137,-0.42829,-1.21460,-0.19601
-0.26535,2.24819,1.99654,1.27209,0.20300,2.39621,0.31779,0.91848,-0.73657,-0.30111,1.04699,0.38183,-0.13597,-0.44617,0.68549,-0.70493,0.53345,2.33487,0.82332,-0.19601
-0.26535,0.50586,-0.02221,1.27209,0.22817,-0.25154,-0.40611,0.91848,-0.73657,-0.30111,-0.76598,1.20474,0.03993,-0.44617,-0.59820,-0.70493,-0.68447,2.33487,-1.21460,-0.19601
0.81330,-1.23648,-0.02221,-1.18748,-0.41231,-0.25154,0.31779,-0.87018,2.48458,-0.30111,-0.76598,-1.26399,-0.57574,-0.44617,1.96919,-0.70493,-0.68447,-0.42829,0.82332,-0.19601
-0.26535,1.99929,-0.02221,-1.18748,-0.08516,2.39621,-0.40611,0.91848,-0.73657,1.94597,1.04699,-0.44108,-1.27936,-0.44617,1.96919,-0.70493,-0.68447,-0.42829,0.82332,-0.19601
-0.26535,-0.98757,-1.03158,-0.69556,-0.62746,-0.25154,-1.13001,-0.87018,0.33715,-0.30111,0.14050,1.20474,-0.13597,-0.44617,-0.59820,1.02708,1.75137,-0.42829,-1.21460,-0.19601
0.81330,-1.23648,-1.03158,-1.18748,-0.66963,-0.25154,-0.40611,-1.76451,0.33715,-0.30111,-1.67246,1.20474,-0.66369,-0.44617,-0.59820,1.02708,-0.68447,-0.42829,-1.21460,-0.19601
-0.26535,-0.73867,-0.02221,-0.20365,-0.82240,2.39621,1.76559,0.91848,0.33715,-0.30111,1.04699,1.20474,-0.75164,1.46874,1.96919,4.49109,-0.68447,-0.42829,0.82332,-0.19601
-0.26535,0.25695,-0.02221,0.78017,-0.18121,-1.13412,-1.13001,0.91848,-0.73657,-0.30111,1.04699,0.38183,0.03993,1.46874,0.68549,-0.70493,-0.68447,-0.42829,-1.21460,-0.19601
-0.26535,-0.24086,0.98717,-0.20365,0.36357,-0.25154,-1.13001,0.91848,1.41086,-0.30111,0.14050,0.38183,0.39174,-0.44617,-0.59820,-0.70493,1.75137,-0.42829,-1.21460,-0.19601
0.81330,-0.98757,-1.03158,-0.69556,-0.82772,0.63105,-1.13001,0.91848,-0.73657,-0.30111,-0.76598,1.20474,1.44717,-0.44617,-0.59820,1.02708,-0.68447,-0.42829,-1.21460,-0.19601
-1.34400,-0.73867,-0.02221,0.28826,-0.74549,-0.25154,-0.40611,0.91848,2.48458,-0.30111,0.14050,-1.26399,-0.75164,-0.44617,-0.59820,-0.70493,0.53345,-0.42829,0.82332,-0.19601
0.81330,0.50586,0.98717,1.27209,0.65421,-0.25154,0.31779,0.02415,-0.73657,-0.30111,1.04699,1.20474,-0.83959,-0.44617,-0.59820,1.02708,-0.68447,-0.42829,0.82332,-0.19601
-1.34400,-0.73867,-0.02221,3.23974,-0.83977,-0.25154,0.31779,0.91848,2.48458,-0.30111,1.04699,-0.44108,-1.27936,-0.44617,1.96919,-0.70493,-0.68447,-0.42829,0.82332,-0.19601
0.81330,-0.73867,-1.03158,0.28826,-0.62958,-0.25154,-1.13001,0.91848,-0.73657,-0.30111,-1.67246,-1.26399,0.21584,-0.44617,-0.59820,1.02708,0.53345,2.33487,0.82332,-0.19601
-1.34400,0.75476,-1.03158,0.78017,2.60578,-0.25154,-1.13001,0.02415,-0.73657,-0.30111,1.04699,0.38183,0.21584,-0.44617,0.68549,2.75908,1.75137,2.33487,-1.21460,-0.19601
0.81330,-0.73867,-1.03158,-0.20365,-0.47363,-0.25154,-1.13001,0.91848,-0.73657,-0.30111,1.04699,-1.26399,0.65560,-0.44617,-0.59820,2.75908,-0.68447,-0.42829,-1.21460,-0.19601
-0.26535,-0.73867,-1.03158,1.76400,-0.65475,-0.25154,0.31779,0.91848,-0.73657,-0.30111,0.14050,-0.44108,-0.83959,-0.44617,-0.59820,-0.70493,-0.68447,-0.42829,0.82332,-0.19601
-1.34400,0.25695,-0.02221,1.27209,1.16851,-0.25154,-0.40611,-0.87018,2.48458,-0.30111,-0.76598,1.20474,-1.27936,3.38365,-0.59820,-0.70493,0.53345,-0.42829,0.82332,-0.19601
0.81330,-0.73867,-0.02221,0.78017,-0.65865,1.51363,0.31779,0.02415,-0.73657,-0.30111,-0.76598,-0.44108,1.71103,-0.44617,-0.59820,-0.70493,-0.68447,-0.42829,0.82332,5.10167
0.81330,-0.98757,-1.03158,-1.18748,-0.06992,-1.13412,-0.40611,-1.76451,-0.73657,-0.30111,-0.76598,-1.26399,-0.22393,-0.44617,-0.59820,1.02708,-0.68447,2.33487,0.82332,-0.19601
0.81330,1.25257,-0.02221,-1.18748,0.19981,-1.13412,-1.13001,-0.87018,0.33715,-0.30111,1.04699,-1.26399,0.83150,-0.44617,-0.59820,-0.70493,0.53345,-0.42829,-1.21460,-0.19601
-1.34400,0.50586,1.99654,1.27209,0.71659,-0.25154,1.04169,-0.87018,-0.73657,-0.30111,1.04699,-0.44108,1.27126,3.38365,-0.59820,1.02708,-0.68447,-0.42829,-1.21460,-0.19601
1.89195,0.75476,0.98717,1.27209,-0.48320,-0.25154,-1.13001,0.91848,-0.73657,-0.30111,1.04699,-1.26399,2.67850,-0.44617,-0.59820,-0.70493,1.75137,-0.42829,-1.21460,-0.19601
0.81330,1.25257,-1.03158,-1.18748,0.02507,-1.13412,-1.13001,0.91848,-0.73657,-0.30111,-0.76598,1.20474,1.35922,-0.44617,-0.59820,-0.70493,-0.68447,-0.42829,-1.21460,-0.19601
-0.26535,-1.23648,-1.03158,3.23974,-0.82913,-1.13412,0.31779,-1.76451,0.33715,-0.30111,0.14050,-0.44108,0.30379,-0.44617,-0.59820,1.02708,0.53345,-0.42829,0.82332,-0.19601
-1.34400,-0.24086,1.99654,1.27209,-0.05928,-0.25154,0.31779,0.02415,-0.73657,-0.30111,-1.67246,-0.44108,-0.39983,1.46874,-0.59820,-0.70493,-0.68447,-0.42829,-1.21460,-0.19601
1.89195,1.25257,-0.02221,-1.18748,0.22746,-0.25154,-0.40611,-0.87018,-0.73657,-0.30111,-0.76598,-1.26399,-1.10345,-0.44617,-0.59820,-0.70493,-0.68447,-0.42829,-1.21460,-0.19601
-1.34400,0.25695,-0.02221,-0.20365,-0.08870,-0.25154,-0.40611,-0.87018,1.41086,-0.30111,-0.76598,-1.26399,-1.01550,-0.44617,1.96919,-0.70493,0.53345,-0.42829,0.82332,-0.19601
0.81330,-0.90460,-0.02221,0.28826,-0.67601,-0.25154,-0.40611,-0.87018,0.33715,-0.30111,1.04699,1.20474,2.50260,-0.44617,-0.59820,-0.70493,-0.68447,-0.42829,-1.21460,-0.19601
-0.26535,-0.73867,-0.02221,-1.18748,-0.93795,-0.25154,1.76559,0.91848,2.48458,1.94597,-1.67246,-1.26399,-0.83959,1.46874,-0.59820,-0.70493,0.53345,-0.42829,0.82332,-0.19601
-1.34400,-0.73867,-0.02221,-0.69556,-0.73414,-1.13412,-0.40611,0.91848,0.33715,-0.30111,1.04699,-0.44108,-1.10345,1.46874,1.96919,-0.70493,-0.68447,-0.42829,-1.21460,-0.19601
0.81330,-0.73867,-0.02221,-1.18748,-0.90888,-0.25154,-0.40611,0.91848,-0.73657,-0.30111,-0.76598,-1.26399,-0.48778,1.46874,-0.59820,1.02708,-0.68447,-0.42829,0.82332,-0.19601
0.81330,0.25695,0.98717,1.27209,-0.10394,-1.13412,-0.40611,0.91848,-0.73657,-0.30111,1.04699,-1.26399,-0.31188,-0.44617,-0.59820,1.02708,-0.68447,2.33487,-1.21460,-0.19601
0.81330,-0.48976,-0.02221,0.78017,0.49117,-0.25154,-0.40611,0.02415,-0.73657,-0.30111,-0.76598,1.20474,-0.48778,-0.44617,-0.59820,-0.70493,-0.68447,-0.42829,-1.21460,-0.19601
0.81330,1.25257,1.99654,2.25591,-0.23332,-0.25154,-0.40611,0.91848,-0.73657,-0.30111,-0.76598,1.20474,-0.75164,-0.44617,-0.59820,1.02708,-0.68447,-0.42829,0.82332,-0.19601
-0.26535,2.24819,-0.02221,-1.18748,2.72558,1.51363,0.31779,-1.76451,-0.73657,4.19306,-0.76598,0.38183,-0.75164,1.46874,-0.59820,1.02708,-0.68447,-0.42829,-1.21460,-0.19601
-1.34400,-0.73867,-0.02221,-0.20365,1.62822,-0.25154,-1.13001,0.91848,-0.73657,-0.30111,1.04699,0.38183,1.53512,-0.44617,0.68549,-0.70493,1.75137,-0.42829,-1.21460,-0.19601
0.81330,-0.98757,-0.02221,-1.18748,-0.63561,-0.25154,0.31779,0.91848,-0.73657,-0.30111,-0.76598,1.20474,-1.19140,-0.44617,-0.59820,-0.70493,-0.68447,-0.42829,0.82332,-0.19601
-1.34400,0.25695,-0.02221,-0.20365,-0.04333,-0.25154,1.76559,0.91848,-0.73657,-0.30111,-1.67246,0.38183,-1.19140,1.46874,0.68549,-0.70493,-0.68447,-0.42829,0.82332,-0.19601
1.89195,1.25257,-0.02221,-1.18748,0.33273,-0.25154,-0.40611,0.91848,-0.73657,-0.30111,-0.76598,1.20474,-0.83959,-0.44617,-0.59820,-0.70493,-0.68447,-0.42829,0.82332,-0.19601
0.81330,-0.98757,-0.02221,0.28826,-0.27089,0.63105,-1.13001,-0.87018,-0.73657,-0.30111,1.04699,0.38183,1.35922,-0.44617,0.68549,-0.70493,0.53345,-0.42829,0.82332,-0.19601
0.81330,-0.73867,-0.02221,-1.18748,-0.40061,2.39621,0.31779,0.02415,-0.73657,-0.30111,-1.67246,0.38183,-0.04802,-0.44617,-0.59820,-0.70493,-0.68447,-0.42829,0.82332,-0.19601
-0.26535,-0.24086,-0.02221,-1.18748,-0.85253,-0.25154,-0.40611,0.91848,2.48458,1.94597,-0.76598,-1.26399,-0.92755,-0.44617,-0.59820,-0.70493,0.53345,-0.42829,0.82332,-0.19601
0.81330,-1.40241,-1.03158,-1.18748,-0.61222,-0.25154,0.31779,-0.87018,-0.73657,-0.30111,-1.67246,-1.26399,0.56765,-0.44617,-0.59820,2.75908,0.53345,2.33487,0.82332,-0.19601
-1.34400,0.25695,-0.02221,-1.18748,-0.51333,-0.25154,1.04169,0.91848,-0.73657,-0.30111,-0.76598,1.20474,-0.48778,3.38365,-0.59820,-0.70493,1.75137,2.33487,0.82332,-0.19601
-0.26535,-1.23648,-0.02221,0.28826,3.99945,-1.13412,1.04169,-1.76451,-0.73657,-0.30111,-0.76598,-0.44108,-1.10345,-0.44617,-0.59820,-0.70493,2.96930,-0.42829,-1.21460,-0.19601
-0.26535,0.00805,-0.02221,1.27209,-0.17873,2.39621,-1.13001,0.91848,1.41086,-0.30111,-0.76598,1.20474,2.23874,1.46874,1.96919,1.02708,0.53345,-0.42829,0.82332,-0.19601
0.81330,-0.73867,-1.03158,-1.18748,-0.70189,-0.25154,-0.40611,0.91848,0.33715,-0.30111,-0.76598,-0.44108,-0.04802,-0.44617,-0.59820,1.02708,-0.68447,-0.42829,0.82332,-0.19601
-1.34400,0.75476,-0.02221,-1.18748,-0.26557,-0.25154,-1.13001,-1.76451,-0.73657,1.94597,0.14050,-0.44108,0.30379,-0.44617,-0.59820,-0.70493,-0.68447,2.33487,0.82332,-0.19601
-1.34400,0.25695,-0.02221,0.28826,-0.83516,-1.13412,-1.13001,0.91848,0.33715,-0.30111,-0.76598,1.20474,-0.57574,1.46874,-0.59820,-0.70493,-0.68447,-0.42829,0.82332,-0.19601
0.81330,-1.23648,-0.02221,-1.18748,-0.59414,-0.25154,0.31779,0.02415,-0.73657,-0.30111,-0.76598,-0.44108,1.35922,-0.44617,-0.59820,-0.70493,-0.68447,2.33487,0.82332,-0.19601
-1.34400,2.24819,1.99654,0.78017,0.47274,-0.25154,-1.13001,0.02415,-0.73657,-0.30111,1.04699,0.38183,-1.01550,-0.44617,0.68549,1.02708,-0.68447,2.33487,0.82332,-0.19601
0.81330,-0.73867,-1.03158,1.27209,-0.73946,-0.25154,-0.40611,0.02415,0.33715,-0.30111,-0.76598,-1.26399,-0.75164,-0.44617,-0.59820,1.02708,-0.68447,-0.42829,0.82332,-0.19601
0.81330,-0.73867,3.00591,3.23974,0.06229,0.63105,-0.40611,0.91848,0.33715,-0.30111,0.14050,-1.26399,-0.04802,-0.44617,-0.59820,-0.70493,0.53345,2.33487,0.82332,-0.19601
0.81330,0.25695,-0.02221,1.27209,-0.71359,-0.25154,0.31779,0.91848,-0.73657,-0.30111,-1.67246,-1.26399,-0.92755,-0.44617,-0.59820,-0.70493,-0.68447,-0.42829,-1.21460,-0.19601
